Bank,Title,Description,Published At
ICICI,ICICI Bank stock check: Is now a good time to buy the private sector lender?,"ICICI Bank: The private sector lender reported a 35.8 percent YoY rise in its standalone net profit to ₹10,261 for the second quarter of FY24 versus ₹7,557.84 crore in the year-ago period.",2023-11-01T18:30:00Z
ICICI,"Nifty, Sensex log gains for 2nd day on buying in Reliance, HDFC Bank","UltraTech Cement, Reliance Industries, ICICI Bank were the major gainers.Tata Motors, Maruti, Axis Bank were the laggards.Global oil benchmark Brent crude",2023-10-30T11:09:35Z
ICICI,ICICI Bank shares climb over 1% on strong Q2 numbers,Shares of ICICI Bank on Monday climbed over 1% after the company reported a 36.08% jump in its consolidated net profit for the September quarter. The stock,2023-10-23T07:00:41Z
ICICI,"Nifty, Sensex trade flat in early trade on weak global trends","ICICI Bank, Bajaj Finance, Power Grid are amongst the top gainers.Kotak Mahindra Bank, Tata Steel, Larsen & Toubro are the laggards in trade.In Asian markets,",2023-10-23T04:42:14Z
ICICI,"ICICI Bank share price gains after better than estimated Q2 results; should you buy, sell or hold?","ICICI Bank reported a 35.8% YoY rise in its standalone net profit to ₹10,261 for the second quarter of FY24. The bank’s net interest income (NII) increased by 23.8% YoY to ₹18,308 crore and net interest margin (NIM) rose to 4.53% in Q2FY24 from 4.31%, YoY.",2023-10-22T18:30:00Z
ICICI,"Stocks to Watch: Kotak Bank, ICICI Bank, JSW Steel, Ambuja Cements, ACC, Paytm","Torrent Pharma, PNB Housing Finance, Alok Industries, Mahindra Holidays, NDTV, and Mahindra Logistics will be among the stocks to watch on Monday as they will be declaring their quarterly earnings report",2023-10-22T18:30:00Z
ICICI,"ICICI Bank, Kotak Mahindra Bank, Yes Bank among other banking stocks in focus after Q2 results",Bank Nifty today will remain in focus as a slew of banking stocks will react to their Q2 results announced over the weekend.,2023-10-22T18:30:00Z
ICICI,Mcap of Top-10 Valued Firms Plunge Rs 1.52 Lakh Crore,"In the ranking of top 10 firms, Reliance Industries retained the title of the most valued firm followed by TCS, HDFC Bank, ICICI Bank, Infosys, Hindustan Unilever, ITC, Bharti Airtel, State Bank of India and Bajaj Finance",2023-10-22T06:06:35Z
ICICI,Mcap of Top-10 Valued Firms Plunge Rs 1.52 Lakh Crore,"In the ranking of top 10 firms, Reliance Industries retained the title of the most valued firm followed by TCS, HDFC Bank, ICICI Bank, Infosys, Hindustan Unilever, ITC, Bharti Airtel, State Bank of India and Bajaj Finance",2023-10-22T06:06:35Z
ICICI,"ICICI Bank Q2 Net Profit Jumps 36% To Rs 10,261 Cr","Interest earned by the bank improved to Rs 34,920 crore from Rs 26,033 crore in the September 2022 quarter.",2023-10-21T11:16:12Z
ICICI,ICICI Bank Q2 Results Preview: Net profit likely to rise 25% YoY; margins to remain stable,"ICICI Bank Q2 result is expected to report strong net profit growth and net interest income (NII) growth during the July-September quarter of FY24, while net interest margin (NIM) is likely to remain stable.",2023-10-20T18:30:00Z
ICICI,"Dividend Stocks: Infosys, ICICI Lombard, L&T Tech, others to trade ex-dividend next week; check full list",Dividend Stocks: IT major Infosys declared an interim dividend of ₹18. Shares will trade ex-dividend in the upcoming week.,2023-10-20T18:30:00Z
ICICI,"ICICI Bank Q2 results: Net profit rises 35.8% YoY at ₹10,261 crore, NII increase by 23.8% at ₹18,308 crore","ICICI Bank Q2 results: Net profit of ICICI bank rose to ₹10,261 in the September quarter of current financial year. Its NII stood at ₹18,308 crore",2023-10-20T18:30:00Z
ICICI,"Stocks to Watch: Wipro, Bajaj Auto, LTIM, ICICI Lombard, IndusInd Bank","HUL, ITC, Nestle India, Havells, Mphasis, Jindal Stainless, Metro Brands, Coforge, Cyient, PVR Inox, Voltas, Tata Coffee and Ultratech Cement will be among the stocks to watch on Thursday as they will be declaring their quarterly earnings report",2023-10-18T18:30:00Z
ICICI,"As GST notices pile up, FMCG, auto, insurers face the brunt","Insurance companies such as LIC, Bajaj Allianz, ICICI Prudential, ICICI Lombard, Star Health and Allied Insurance along with other companies such as Maruti Suzuki, Akzo Nobel, Sheela Foam are among those that have received GST show cause notices in the last few months.",2023-10-17T22:30:25Z
ICICI,RBI slaps Rs 12.19 crore penalty on ICICI Bank for non-compliance,"In a separate order, the RBI also imposed a penalty of Rs 3.95 crore on Kotak Mahindra Bank for various violations of rules.",2023-10-17T19:29:13Z
ICICI,"Latest bank FD rates: ICICI, and RBL revise fixed deposit interest rates. Details here","Bank fixed deposit: ICICI, and RBL Bank's new FD rates are effective from 16 October.",2023-10-17T18:30:00Z
ICICI,"Stocks to Watch: RIL, Airtel, Bajaj Finance, LIC, IDFC First, Maruti Suzuki","Wipro, LTIMindtree, Bajaj Auto, IndusInd Bank, Polycab, ICICI Lombard, Bandhan Bank, UTI AMC, and Titagarh Rail Systems will be among the stocks to watch on Wednesday as they will be declaring their quarterly earnings report",2023-10-17T18:30:00Z
ICICI,"RBI Imposes Penalty On ICICI Bank, Kotak Mahindra Bank For Violation Of Norms",The Reserve Bank on Tuesday said it has imposed a penalty or Rs 12.19 crore on ICICI Bank and Rs 3.95 crore on Kotak Mahindra Bank,2023-10-17T12:12:31Z
ICICI,"Stocks to Watch: HDFC Bank, Jio Financial, Grasim, SpiceJet, ICICI Securities","Bajaj Finance, ICICI Prudential Life, LTTS, Tata Elxsi, Syngene Int, CIE Automotive, Happiest Minds, Can and Fin Homes will be among the stocks to watch on Tuesday as they will be declaring their quarterly earnings report",2023-10-16T18:30:00Z
ICICI,GAIL is ICICI Direct's top ‘gladiator pick’; here's why,ICICI Direct has picked GAIL as its top 'gladiator' pick. The brokerage has recommended a buying range of ₹125-129 for the stock with a target of ₹146 (upside 12 percent) and a stop loss of ₹117. The time duration for the recommendation is 3 months.,2023-10-16T18:30:00Z
ICICI,"ICICI Securities to consider interim dividend along with Q2 results today, sets record date",ICICI Securities to consider declaring interim dividend and release unaudited financial statements for Q2. ICICI Securities fixes record date for dividend payment if declared today.,2023-10-15T18:30:00Z
ICICI,"HDFC Bank, Wipro, ITC, HUL, Nestle India, other Q2 results to watch out for this week: Check list","Major companies to announce Q2 results from October 16 to 21 include HDFC Bank, CEAT, Bajaj Finance, Wipro, Hindustan Unilever, Paytm, ICICI Bank, etc.",2023-10-14T18:30:00Z
ICICI,"Stock Market Updates: Sensex Down Over 400 pts, Nifty Below 19,700; Infosys Falls 3%","Infosys was the major loser, down over 2 per cent. Axis Bank, Wipro, Tech Mahindra, ICICI Bank and SBI were the other prominent losers",2023-10-13T03:58:52Z
ICICI,"ICICI Bank launches ‘iFinance’: Features, benefits, other details explained",ICICI Bank launches 'iFinance' to provide customers a consolidated view of their savings and current accounts,2023-10-11T18:30:00Z
Kotak,Day trading guide for stock market today: Four stocks to buy or sell on Tuesday - 5th December,"Day trading stocks: Market experts have recommended four stocks to buy today — ICICI Bank, Kotak Mahindra Bank, OIL, NAM-India",2023-12-04T18:30:00Z
Kotak,Day trading guide for stock market today: Six stocks to buy or sell on Monday - 4th December,"Day trading stocks: Market experts have recommended six stocks to buy today — PNB, Tata Power, Kotak Mahindra Bank, ICICI Bank, Craftsman Automation and Asian Paints",2023-12-03T18:30:00Z
Kotak,MasterChef Season 7 celebrity guest chef Aanal Kotak on the ever-growing food scene in Gujarat,"Celebrity chef Aanal Kotak is currently in the process of writing her second book, which delves into the history and culture of Gujarati cuisine, touted to be the first-ever book to explore the culinary heritage of Gujarat",2023-12-02T07:30:28Z
Kotak,"FPI stake: Coforge, IDFC First Bank and Patanjali Foods see highest increase in Sept quarter","Coforge, IDFC First Bank and Patanjali Foods saw the highest increase in stake by FPIs in the September quarter, as per a report by Kotak Institutional Equities.",2023-11-29T07:12:42Z
Kotak,NFO Alert: Kotak Mahindra Mutual Fund launches Kotak Healthcare Fund; all you need to know,"Kotak Mahindra Mutual Fund announced the launch of the Kotak Healthcare Fund. The scheme opened for public subscription on November 20, 2023, and will close on December 04, 2023.",2023-11-19T18:30:00Z
Kotak,"Samvat 2080 picks: Kotak lists 8 stocks including RIL, Cipla that you can buy this Diwali","The market created history in Samvat 2079 by hitting many milestones. As valuations are rich, opportunities from the correction can be used to add quality stocks. Kotak Securities has identified 8 stocks which are expected to do well in Samvat 2080.",2023-11-18T18:30:00Z
Kotak,‘Better to be stupid now…’: Uday Kotak's advice on taking financial risks,"‘If you do not understand something, do not do it,’ Uday Kotak told a publication, adding that this has been the principle followed at the Kotak Mahindra Bank for the last 40 years.",2023-11-14T18:30:00Z
Kotak,Samvat 2080: Top Stock Picks For Muhurat Trading 2023 Today By Top Brokerages,Diwali Muhurat Trading 2023: Investors need to research thoroughly beforehand for the session; here are the top stock picks by brokerage houses Motilal Oswal and Kotak Securities,2023-11-12T04:50:57Z
Kotak,"Hindalco Q2 results preview: Lower costs, rising volumes to compensate for weak Aluminium prices","Q2 Result Preview- Kotak Institutional Equities expects Aluminium sales volume to rise 4% sequentially, copper volumes to rise 7.1% yoy and 1.7% sequentially. Aluminum Ebitda to rise 17% yoy, 6% sequentially led by lower costs more than offsetting lower LME prices. Copper Ebitda up 8.6% yoy.",2023-11-09T18:30:00Z
Kotak,"Lupin share price gains up to 1.7% as strong US Sales help net profit growth of 277%, to ₹490 Crore beating estimates","Q2 Result Review- Lupin's Q2 net profit of ₹490 crore grew 277 % y-o-y led by strong US sales growth . Analysts at PhillipCapital, MOFSL, Kotak Institutional Equities has estimated Lupin's net profit at ₹384.4 Crore, ₹332.4 Crore and ₹374.2 Crore respectively.",2023-11-08T18:30:00Z
Kotak,Cochin Shipyard share price rises over 3%; Kotak upgrades the stock after Q2 result,"Cochin Shipyard share price has seen robust gains in the last few months. The stock hit its 52-week low of ₹411 on March 27 this year. As of the previous session's close, the stock is up 154 per cent from its 52-week low level.",2023-11-07T18:30:00Z
Kotak,"Swiggy IPO planned in 2024, investment bankers picked: Report","The Softbank-backed firm has likely shortlisted Kotak Mahindra Capital, Citi and JP Morgan ‘for senior roles for the deal’, the report said, citing sources.",2023-11-07T18:30:00Z
Kotak,Kotak bank’s insurance stake sale to Zurich group a signature Uday Kotak deal,The sale is sensible as it helps cut losses and put capital to better use in its bank business,2023-11-04T18:30:00Z
Kotak,"Zurich Insurance to Acquire 51% Stake In Kotak Gen Insurance for Rs 4,051 Crore","Zurich-Kotak General Insurance Deal: Switzerland's Zurich Insurance to Acquire 51% Stake In Kotak Gen Insurance for Rs 4,051 Crore, Zurich will acquire an additional stake of 19 per cent within a period of three years from its initial acquisition",2023-11-02T06:53:35Z
Kotak,"Nifty, Sensex in the green after two days of fall as US Fed keeps rates unchanged","IndusInd Bank, Kotak Mahindra Bank, Axis Bank are the main gainers.Tata Steel has emerged as the only laggard.Seoul, Tokyo, Shanghai and Hong Kong are also",2023-11-02T04:55:03Z
Kotak,"Zurich Insurance set to acquire 51% stake in Kotak General Insurance for ₹4,051 cr","Mumbai, Zurich Insurance Company is set to acquire 51 per cent stake in Kotak General Insurance for Rs 4,051 crore. The investment will be through a combination",2023-11-02T04:45:45Z
Kotak,"Zurich Insurance to acquire 51% stake in Kotak General Insurance ₹4,051 crore","Kotak Mahindra Bank and Kotak Mahindra General Insurance Company have entered into definitive agreements for a transaction with Zurich Insurance Company Ltd, whereby Zurich will invest approximately ₹4,051 crore to acquire a 51% stake in Kotak General Insurance.",2023-11-01T18:30:00Z
Kotak,Kotak's alternative-assets arm raises $120 million for equity fund,"Kotak Iconic Fund, a category-III alternative investment fund, invests in equities with varied market capitalisation through diversified active and passive strategies.",2023-10-31T18:30:00Z
Kotak,What a new CEO means for Kotak,The selection of an external candidate was contrary to the wide-held expectation of an internal candidate taking over.,2023-10-23T18:30:00Z
Kotak,"Nifty, Sensex trade flat in early trade on weak global trends","ICICI Bank, Bajaj Finance, Power Grid are amongst the top gainers.Kotak Mahindra Bank, Tata Steel, Larsen & Toubro are the laggards in trade.In Asian markets,",2023-10-23T04:42:14Z
Kotak,"Stocks to Watch: Kotak Bank, ICICI Bank, JSW Steel, Ambuja Cements, ACC, Paytm","Torrent Pharma, PNB Housing Finance, Alok Industries, Mahindra Holidays, NDTV, and Mahindra Logistics will be among the stocks to watch on Monday as they will be declaring their quarterly earnings report",2023-10-22T18:30:00Z
Kotak,"ICICI Bank, Kotak Mahindra Bank, Yes Bank among other banking stocks in focus after Q2 results",Bank Nifty today will remain in focus as a slew of banking stocks will react to their Q2 results announced over the weekend.,2023-10-22T18:30:00Z
Kotak,Kotak Mahindra Bank share price drops over 2% post Q2 Results; here's what brokerages say,Kotak Mahindra Bank share price falls after Q2 results. Kotak Mahindra Bank reports 24% increase in net profit for Q2. Kotak Mahindra Bank receives approval for new MD and CEO.,2023-10-22T18:30:00Z
Kotak,RBI approves appointment of Ashok Vaswani as MD & CEO of Kotak Mahindra Bank,"In the quarter ended September, the bank’s net profit grew 24 per cent to Rs 3,191 crore from Rs 2,581 crore in the same quarter of FY2023.",2023-10-22T00:30:30Z
Kotak,"Stocks to Buy: Here's why Kotak Bank, IndusInd Bank are a buy","Sell BHEL, buy INDUSINDBANK and KotakBank for potential gains",2023-10-21T18:30:00Z
Kotak,Kotak Mahindra Bank stock may open higher on CEO approval,"The bank has reported a 24% rise in standalone net profit of ₹3,191 crore, beating Motilal Oswal’s estimates",2023-10-21T18:30:00Z
Kotak,International banker Ashok Vaswani to head Kotak Mahindra Bank,"Vaswani has a proven track record spanning three-and-a-half decades, initially at Citigroup and more recently, at Barclays, of building and growing global businesses at scale.",2023-10-21T12:02:03Z
Kotak,Ashok Vaswani is new CEO of Kotak Mahindra Bank,"RBI approves appointment of Ashok Vaswani as the new boss of Kotak Mahindra Bank.Vaswani was initially at Citigroup and more recently, at Barclays and has",2023-10-21T10:21:57Z
Kotak,"Kotak Mahindra Bank Q2 Results Preview: Net profit seen over 10%, NIIs to rise 20% on strong loan growth","Kotak Mahindra Bank Q2 Results Preview: This is the first quarterly earnings results since the bank's MD and CEO Uday Kotak resigned from his position in September, three months ahead of schedule, and passed on the baton to Dipak Gupta.",2023-10-20T18:30:00Z
Kotak,Kotak Mahindra Bank to appoint Ashok Vaswani as new MD and CEO,"Kotak Mahindra Bank is set to appoint international banker Ashok Vaswani as its new managing director and chief executive officer. The announcement comes a little over a month after Uday Kotak, the founder MD and CEO of the private sector lender had announced his resignation",2023-10-20T18:30:00Z
Kotak,Buy or sell: Sumeet Bagadia recommends three stocks to buy next week,"Buy or sell: Sumeet Bagadia has recommend three stocks to buy on Monday — NTPC, Kotak Mahindra Bank and Tata Consumer Products",2023-10-20T18:30:00Z
Kotak,Kotak Bank gets RBI nod for acquisition of microlender Sonata Finance,"Mumbai, Kotak Mahindra Bank on Friday said the Reserve Bank has given approval for its Rs 537-crore acquisition of microlender Sonata Finance. The city-headquartered",2023-10-20T11:13:02Z
Kotak,RBI slaps Rs 12.19 crore penalty on ICICI Bank for non-compliance,"In a separate order, the RBI also imposed a penalty of Rs 3.95 crore on Kotak Mahindra Bank for various violations of rules.",2023-10-17T19:29:13Z
Kotak,"RBI Imposes Penalty On ICICI Bank, Kotak Mahindra Bank For Violation Of Norms",The Reserve Bank on Tuesday said it has imposed a penalty or Rs 12.19 crore on ICICI Bank and Rs 3.95 crore on Kotak Mahindra Bank,2023-10-17T12:12:31Z
Kotak,Kotak Institutional Equities says worst of price war in diagnostics behind us but stays cautious; here's why,"The brokerage has a 'sell' call on Dr Lal with a target price of ₹1,740, implying a potential downside of over 30 percent. Meanwhile, it has a 'reduce' call on Metropolis with a target price of ₹1,350, indicating an over 7 percent downside.",2023-10-11T18:30:00Z
Kotak,"Kotak Institutional Equities reiterates 'buy' rating on Sapphire Foods, sees 19% upside; here's why","Kotak has reiterated a 'buy' rating on Sapphire Foods, raising the target price to ₹1,700 apiece. Over the period spanning FY2020–23, the company recorded a 19.8% revenue CAGR in India, the second highest among QSR companies in the country, said the brokerage.",2023-10-11T18:30:00Z
Kotak,Pharmacy worker in Chennai receives ₹753 crore in bank account due to technical glitch,"Kotak Mahindra Bank branch in Teynampet, where the pharmacy worker has the account, froze it, saying the erroneous deposit was due to a technical glitch",2023-10-07T18:30:00Z
Kotak,"Axis Bank, IDBI Bank, Kotak Mahindra Bank Revises Fixed Term Deposit Rates; Check Latest Update",FD interest rates are updated by banks on a regular basis.,2023-10-05T01:30:23Z
Kotak,Only a few large companies investing; policymakers must push for free & fair market: Uday Kotak,Read more about Only a few large companies investing; policymakers must push for free & fair market: Uday Kotak on Devdiscourse,2023-10-04T14:47:42Z
Kotak,"China Evergrande shares suspended, China may have some learnings from US, India says Uday Kotak","China Evergrande halts trading in Hong Kong and its EV and property divisions, possibly due to founder's arrest.",2023-09-27T18:30:00Z
Kotak,"Emcure Pharma plans to launch $400-500 million IPO in 2024, hires Kotak, Jefferies for it",The development revives the listing plans for Emcure Pharmaceuticals which it shelved as the Russia's invasion of Ukraine disrupted global markets,2023-09-24T18:30:00Z
Kotak,Red flags for Indian equities emerge after crude oil jumps 30% since June this year,BNP Paribas says an overwhelming sense of fatigue has engulfed Asian equities and anecdotal evidence is suggestive of investor indecision.Kotak Institutional,2023-09-22T07:15:00Z
Kotak,"Bank FD rates: Kotak, Axis, IDBI Bank revises fixed deposit rates. Details here","Bank FDs become attractive as banks offer over 7% interest after RBI pause on rate hikes. Revised rates by Kotak Mahindra Bank, Axis Bank, IDBI Bank",2023-09-19T18:30:00Z
Kotak,"Stocks to buy this week: Wipro, Kotak Mahindra Bank, PNB among nine technical picks; do you own any?","Analysts advise following a stock-specific approach at the current juncture. They recommend buying Wipro, UCO Bank, BCL Industries, REC, Kotak Mahindra Bank, etc.",2023-09-17T18:30:00Z
Kotak,Mid-cap frenzy driven by irrational exuberance but Nifty50 looks to be on solid ground with RoE set to go past 17%,Kotak Institutional Equities says there isn’t any meaningful change in fundamentals of mid and small cap stocks.Investors are buying into mid-cap stocks across,2023-09-11T08:42:00Z
IDFC,"Tailwinds boost Q2 growth, but multiple headwinds loom ahead","IDFC FIRST Bank’s Economist Gaura Sengupta said the deflator, with a higher weight of WPI, was favourable for manufacturing than the services sector, which has a higher weight of Consumer Price Index (CPI) inflation.",2023-12-04T02:30:08Z
IDFC,"FPI stake: Coforge, IDFC First Bank and Patanjali Foods see highest increase in Sept quarter","Coforge, IDFC First Bank and Patanjali Foods saw the highest increase in stake by FPIs in the September quarter, as per a report by Kotak Institutional Equities.",2023-11-29T07:12:42Z
IDFC,"Stocks to buy this week: NMDC, DMart, SAIL, IDFC among 9 technical picks; do you own any?","Recommendations for buying stocks include Dilip Buildcon, NMDC, Granules India, Avenue Supermarts, Aarti Industries, Quess Corp, SAIL, IDFC, and HUDCO",2023-11-12T18:30:00Z
IDFC,"Stocks to Watch: SBI, Cello World, IndiGo, Bank of Baroda, L&T, IDFC First Bank","Adani Green, Divi's Lab, Nykaa, Gland Pharma, HPCL, Varun Beverages, Zydus Wellness, and Bharat Forge will be among the stocks to watch on Monday as they will be declaring their quarterly earnings report",2023-11-05T18:30:00Z
IDFC,"Q2 Results today: Zomato, Titan, IndiGo, UCO Bank, IDFC, MRF, among 187 companies to announce Q2 earnings","Q2 Results today: About 187 companies will be releasing their earnings for the September quarter today, including Zomato, Titan, and InterGlobe Aviation",2023-11-02T18:30:00Z
IDFC,"Stocks to Watch: RIL, Maruti Suzuki, Ultratech, AU SFB, Cipla, IDFC First Bank","Adani Green, Marico, TVS Motor, UPL, P&G Health, GMR Airports Infra, Blue Star, and Emkay Global Finance, will be among the stocks to watch on Monday as they will be declaring their quarterly earnings report",2023-10-29T18:30:00Z
IDFC,"IDFC First Bank Q2 results: Net profit up 35% at ₹751 crore, NII jumps 32%",The bank's gross NPA ratio improved sequentially to 2.11 percent.,2023-10-27T18:30:00Z
IDFC,"Stocks to Watch: RIL, Airtel, Bajaj Finance, LIC, IDFC First, Maruti Suzuki","Wipro, LTIMindtree, Bajaj Auto, IndusInd Bank, Polycab, ICICI Lombard, Bandhan Bank, UTI AMC, and Titagarh Rail Systems will be among the stocks to watch on Wednesday as they will be declaring their quarterly earnings report",2023-10-17T18:30:00Z
IDFC,IDFC First Bank to sell Mumbai office space to NSDL for ₹198 crore,"The office space that would be sold to the central securities depository is located in Naman Chambers, based in the business hub of Bandra-Kurla Complex.",2023-10-09T18:30:00Z
IDFC,IDFC First Bank sets QIP floor price at ₹94.95/share,"In 2021, the bank raised had ₹3,000 crore through a QIP at a floor price of ₹57.35 per share.",2023-10-03T18:30:00Z
IDFC,"Stocks to buy: IDFC, GNA Axles, Zen Technologies among top fundamental picks by HDFC Securities","For the month of September, Nifty 50 gained 2% while the Sensex rose 1.5%. The BSE Smallcap index also rose about a percent, while the BSE Midcap index jumped 3.7% in September.",2023-10-01T18:30:00Z
IDFC,"IDFC First Bank share touches ₹100 mark. Joins HDFC Bank, ICICI Bank, SBI, Kotak Mahindra Bank in this elite club","IDFC First Bank shares reach a new peak at ₹100.70 apiece, becoming one of the top 10 most valuable Indian banks listed on Dalal Street",2023-09-04T18:30:00Z
IDFC,"Stocks to Watch: Kotak Bank, RIL, Bajaj Auto, Infosys, ONGC, IDFC First","FIIs started September on a positive note as domestic markets settled higher. , FIIs net inflow on Friday was ₹487.94 crore. Meanwhile, DIIs registered a net outflow of ₹2,294.93 crore.",2023-09-03T18:30:00Z
IDFC,"Warburg Pincus sells 4.2 pc stake in IDFC FIRST Bank for Rs 2,480 cr","Read more about Warburg Pincus sells 4.2 pc stake in IDFC FIRST Bank for Rs 2,480 cr on Devdiscourse",2023-09-01T16:05:28Z
IDFC,"GQG Partners acquires 2.58% stake in IDFC First Bank, while Warburg Pincus sells 4.2% stake","GQG Partners buys 2.58% stake in IDFC First Bank, while Cloverdell Investment sells 4.2% stake.",2023-08-31T18:30:00Z
IDFC,"GQG takes ₹1,527 cr stake in IDFC First","Over the past 45 days, GQG Partners has increased its bets on other Indian firms as well",2023-08-31T18:30:00Z
IDFC,"MSCI index rejig from Aug 31: REC, Supreme Industries, 6 others included; What's expected in Nov review?","Shares of IDFC First Bank, HDFC AMC, Ashok Leyland, and Supreme Industries are among the eight stocks that will see inflows from passive funds, as they make their way into MSCI Global Standard Index starting from today (August 31, 2023)",2023-08-30T18:30:00Z
IDFC,Buy or sell: Vaishali Parekh recommends three stocks to buy today - 31st August,"Buy or sell stocks: Vaishali Parekh has recommended three stocks to buy today — Infosys, IDFC First Bank and Polyplex",2023-08-30T18:30:00Z
IDFC,"Stocks to Watch: RIL, Adani Ent, IDFC First, Zee Entertainment, Tata Motors","BHEL, Escorts Kubota, GMR Infrastructure, Hindustan Copper, India Cements, Manappuram Finance, RBL Bank, and Sun TV are the stocks that are a part of the F&O ban list by the stock exchange for Monday",2023-08-27T18:30:00Z
IDFC,"Stocks to Watch: RIL, Adani Ent, IDFC First, Zee Enterprises, Tata Motors","BHEL, Escorts Kubota, GMR Infrastructure, Hindustan Copper, India Cements, Manappuram Finance, RBL Bank, and Sun TV are the stocks that are a part of the F&O ban list by the stock exchange for Monday",2023-08-27T18:30:00Z
IDFC,IDFC First wins BCCI title rights,IDFC First Bank wins title sponsorship rights for BCCI matches for the next three years for ₹4.2 crore per match.,2023-08-25T18:30:00Z
IDFC,IDFC First Bank Stock Doubles Investors' Money In One Year. Is More Steam Left?,Shares of IDFC First Bank have logged consecutive gains in the last 8 trading sessions even as the frontline indices traded on a jittery note,2023-08-23T09:45:52Z
IDFC,"MSCI Global Standard Index review: HDFC AMC, Ashok Leyland among 8 additions, ACC excluded","According to Nuvama Alternative and Quantitative Research, IDFC First Bank is expected to see inflows of $204 million, while PFC may see inflows to the tune of $203 million after this inclusion.",2023-08-10T18:30:00Z
IDFC,"Q1 results today: SBI, M&M, IDFC to BHEL - 72 companies to declare Q1 results 2023","Q1 results 2023: 72 listed companies going to announce Q1 results today include Britannia Industries, Fortis Healthcare, Bharat Dynamics, HDFC, MapmyIndia, Rain Industries, etc.",2023-08-03T18:30:00Z
IDFC,"Stocks to Watch: Airtel, Adani Ent, Cipla, Sun Pharma, Eicher Motors","SBI, M&M, Britannia, BHEL, Shipping Corporation, Delhivery, IDFC, and JK Tyre are some of the companies that will be in focus today as they will declare their quarterly earnings",2023-08-03T18:30:00Z
IDFC,IDFC First Bank shares jump after Q1 results. Buy or wait for profit booking?,IDFC First Bank shares have risen from ₹52 to ₹86.10 apiece levels in FY24,2023-07-30T18:30:00Z
IDFC,"Stocks to Watch: TCS, NTPC, Bank of India, IDFC First, Vedanta, Marico","Maruti Suzuki, Gail India, Power Grid, UPL, Adani Green Energy, Adani Transmission, Castrol India, and Dhanlaxmi Bank are some of the companies that will in focus today as they will declare their earnings",2023-07-30T18:30:00Z
IDFC,‘IDFC First to focus on cash flow-based lending business’,CEO V. Vaidyanathan says demand for working capital loans from small businesses is on the rise following the government’s capital expenditure push,2023-07-30T18:30:00Z
IDFC,IDFC FIRST Bank Q1 net profit up 61 pc at Rs 765 cr,"Net NPAs of the bank improved to 0.70 per cent at end-June 2023 from 1.30 per cent at June 30, 2022.Commenting on the result, V Vaidyanathan, Managing Director and CEO, IDFC FIRST Bank, said, We continue to build a strong franchise with a high CASA Ratio of 46.5 per cent.",2023-07-29T13:02:35Z
IDFC,"Q1 results today: IDFC First Bank, NTPC to MCX - 18 companies to declare Q1 results 2023","Q1 results today: 18 companies that would be announcing Q1 results 2023 on Saturday include Rossari Biotech, Sonata Software, IDFC First Bank, NTPC, MCX, D-Link India, etc",2023-07-28T18:30:00Z
IDFC,IDFC First Bank Q1 Results: Net profit jumps 61% YoY to ₹765 crore; asset quality improves,"IDFC First Bank Q1 Results: The net interest income of the bank grew 36% from ₹2,751 crore in Q1FY23 to ₹3,745 crore in Q1FY24",2023-07-28T18:30:00Z
IDFC,"Multibagger stocks: IDFC First Bank, RBL Bank to Equitas SFB - these 5 shares gave up to 185% return in one year","Multibagger stocks: Here are the top 5 private bank shares that have doubled shareholders' money in the last year: Karur Vysya Bank (180% return), Karnataka Bank (185% return), Equitas Small Finance Bank (135% return), IDFC First Bank (135% return) and RBL Bank (120% return).",2023-07-07T18:30:00Z
IDFC,"Stocks to Watch: Marico, IDFC First, JSW Steel, Adani Wilmar, DCB Bank","FIIs continued their buying streak for six days in a row with a net buy of Indian ₹1603 crore despite markets ending on a mixed note during Wednesday's trade. However, DIIs continued to be net sellers for three days straight by ₹439 crore.",2023-07-05T18:30:00Z
IDFC,"Stocks to Watch: RIL, IDFC First, IndusInd Bank, Biocon, Avenue Supermarts, and Others","Stocks to watch: Shares of firms like RIL, IDFC First, IndusInd Bank, Biocon, Avenue Supermarts, and others will be in focus on Tuesday's trade.",2023-07-04T02:53:24Z
IDFC,IDFC to merge with its banking arm in all-stock deal,IDFC First Bank announced merger of its parent IDFC Ltd with itself in an all-stock transaction. The boards of IDFC First Bank and IDFC have approved the reverse,2023-07-04T02:39:00Z
IDFC,"IDFC share price rises 6%, IDFC First Bank share price falls 6% after board approves merger",The board of IDFC First Bank approved its merger with IDFC on July 3 through an amalgamation scheme and the ratio of the deal has been fixed at 155:100.,2023-07-03T18:30:00Z
IDFC,HDFC twins to IDFC First Bank IDFC merger: What India Inc may expect to achieve from these amalgamations,"HDFC Bank HDFC merger followed by IDFC First Bank IDFC merger, is expected to improved margins and attract more foreign investment in India's stock market, say experts",2023-07-03T18:30:00Z
IDFC,"Stocks to Watch: RIL, IDFC, IDFC First, HMA Agro, Bajaj Finance, BoM","FIIs kick-started July month by investing nearly ₹1,996 crore in Indian stocks on Monday. With that, FIIs are net buyers for the fourth consecutive day now. On the other hand, DIIs were net sellers. The performance comes when Sensex and Nifty 50 hit new lifetime highs",2023-07-03T18:30:00Z
IDFC,IDFC to merge with its banking arm in all-stock deal,Read more about IDFC to merge with its banking arm in all-stock deal on Devdiscourse,2023-07-03T17:07:22Z
